Di-/tripeptide transporter	fig|6666666.104566.peg.986	fig|6666666.104573.peg.595	fig|6666666.104574.peg.1108		fig|6666666.104655.peg.447	fig|6666666.104664.peg.1760		fig|6666666.104683.peg.998	fig|6666666.104692.peg.2181	fig|6666666.104740.peg.2984	
Di/tripeptide permease DtpT							fig|6666666.104681.peg.650				
Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)						fig|6666666.104664.peg.2859	fig|6666666.104681.peg.6290	fig|6666666.104683.peg.5011	fig|6666666.104692.peg.5043	fig|6666666.104740.peg.2443	
Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26)										fig|6666666.104740.peg.6181,fig|6666666.104740.peg.6590	
Diaminopimelate decarboxylase (EC 4.1.1.20)	fig|6666666.104566.peg.1496	fig|6666666.104573.peg.245	fig|6666666.104574.peg.1002	fig|6666666.104604.peg.1193	fig|6666666.104655.peg.772	fig|6666666.104664.peg.1447,fig|6666666.104664.peg.2349	fig|6666666.104681.peg.2292	fig|6666666.104683.peg.1329,fig|6666666.104683.peg.2617	fig|6666666.104692.peg.733,fig|6666666.104692.peg.2990	fig|6666666.104740.peg.1085,fig|6666666.104740.peg.5725,fig|6666666.104740.peg.5942,fig|6666666.104740.peg.6133	
Diaminopimelate epimerase (EC 5.1.1.7)			fig|6666666.104574.peg.710			fig|6666666.104664.peg.4690	fig|6666666.104681.peg.4377	fig|6666666.104683.peg.1795	fig|6666666.104692.peg.3703	fig|6666666.104740.peg.326,fig|6666666.104740.peg.6320	
Dibenzothiophene desulfurization enzyme B										fig|6666666.104740.peg.1689	
Dihydroflavonol-4-reductase (EC 1.1.1.219)				fig|6666666.104604.peg.743							
Dihydrofolate reductase (EC 1.5.1.3)	fig|6666666.104566.peg.1711	fig|6666666.104573.peg.37	fig|6666666.104574.peg.357	fig|6666666.104604.peg.1126	fig|6666666.104655.peg.133	fig|6666666.104664.peg.16,fig|6666666.104664.peg.437,fig|6666666.104664.peg.2140,fig|6666666.104664.peg.4106	fig|6666666.104681.peg.360,fig|6666666.104681.peg.416,fig|6666666.104681.peg.1388,fig|6666666.104681.peg.1681,fig|6666666.104681.peg.2460,fig|6666666.104681.peg.4432,fig|6666666.104681.peg.4617,fig|6666666.104681.peg.4805,fig|6666666.104681.peg.5895,fig|6666666.104681.peg.6158,fig|6666666.104681.peg.6159	fig|6666666.104683.peg.328,fig|6666666.104683.peg.331,fig|6666666.104683.peg.2082,fig|6666666.104683.peg.2144,fig|6666666.104683.peg.2444,fig|6666666.104683.peg.2636,fig|6666666.104683.peg.4877	fig|6666666.104692.peg.529,fig|6666666.104692.peg.616,fig|6666666.104692.peg.714,fig|6666666.104692.peg.3537,fig|6666666.104692.peg.4909	fig|6666666.104740.peg.968,fig|6666666.104740.peg.1139,fig|6666666.104740.peg.1387,fig|6666666.104740.peg.3734,fig|6666666.104740.peg.4657,fig|6666666.104740.peg.7256	
Dihydrofolate synthase (EC 6.3.2.12)	fig|6666666.104566.peg.832	fig|6666666.104573.peg.1011	fig|6666666.104574.peg.1792	fig|6666666.104604.peg.1740	fig|6666666.104655.peg.1720	fig|6666666.104664.peg.2541	fig|6666666.104681.peg.2942	fig|6666666.104683.peg.1137	fig|6666666.104692.peg.2785	fig|6666666.104740.peg.5224	
Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)							fig|6666666.104681.peg.2561				
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)						fig|6666666.104664.peg.1265,fig|6666666.104664.peg.1460	fig|6666666.104681.peg.1411,fig|6666666.104681.peg.3107,fig|6666666.104681.peg.4801	fig|6666666.104683.peg.2629,fig|6666666.104683.peg.3075	fig|6666666.104692.peg.721,fig|6666666.104692.peg.1541	fig|6666666.104740.peg.1051,fig|6666666.104740.peg.4362	
Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)			fig|6666666.104574.peg.7			fig|6666666.104664.peg.4820	fig|6666666.104681.peg.2136	fig|6666666.104683.peg.1664	fig|6666666.104692.peg.3574	fig|6666666.104740.peg.3000	
Dihydrolipoamide dehydrogenase (EC 1.8.1.4)						fig|6666666.104664.peg.1864,fig|6666666.104664.peg.3307	fig|6666666.104681.peg.1047,fig|6666666.104681.peg.5411	fig|6666666.104683.peg.3458,fig|6666666.104683.peg.3997	fig|6666666.104692.peg.1252,fig|6666666.104692.peg.4249	fig|6666666.104740.peg.1326,fig|6666666.104740.peg.2362	
Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)			fig|6666666.104574.peg.474			fig|6666666.104664.peg.4812	fig|6666666.104681.peg.2137	fig|6666666.104683.peg.1665	fig|6666666.104692.peg.3575	fig|6666666.104740.peg.2999	
Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)						fig|6666666.104664.peg.2705	fig|6666666.104681.peg.5452	fig|6666666.104683.peg.491	fig|6666666.104692.peg.834	fig|6666666.104740.peg.2223,fig|6666666.104740.peg.5530	
Dihydroneopterin aldolase (EC 4.1.2.25)						fig|6666666.104664.peg.840	fig|6666666.104681.peg.3325	fig|6666666.104683.peg.2712	fig|6666666.104692.peg.3296	fig|6666666.104740.peg.3836	
Dihydroorotase (EC 3.5.2.3)			fig|6666666.104574.peg.1746			fig|6666666.104664.peg.1037,fig|6666666.104664.peg.1413	fig|6666666.104681.peg.1582,fig|6666666.104681.peg.2615	fig|6666666.104683.peg.540,fig|6666666.104683.peg.1414	fig|6666666.104692.peg.1029,fig|6666666.104692.peg.1904	fig|6666666.104740.peg.1459,fig|6666666.104740.peg.3713,fig|6666666.104740.peg.6273	
Dihydroorotate dehydrogenase (EC 1.3.3.1)			fig|6666666.104574.peg.477			fig|6666666.104664.peg.2834	fig|6666666.104681.peg.2612	fig|6666666.104683.peg.4987	fig|6666666.104692.peg.5018	fig|6666666.104740.peg.4579	
Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)						fig|6666666.104664.peg.1032		fig|6666666.104683.peg.1413	fig|6666666.104692.peg.1905		
Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)						fig|6666666.104664.peg.1029		fig|6666666.104683.peg.1408	fig|6666666.104692.peg.1910		
Dihydropteroate synthase (EC 2.5.1.15)	fig|6666666.104566.peg.1563	fig|6666666.104573.peg.874	fig|6666666.104574.peg.974	fig|6666666.104604.peg.1268	fig|6666666.104655.peg.819	fig|6666666.104664.peg.839	fig|6666666.104681.peg.3326	fig|6666666.104683.peg.2713	fig|6666666.104692.peg.3295	fig|6666666.104740.peg.3837	
Dihydroxy-acid dehydratase (EC 4.2.1.9)	fig|6666666.104566.peg.707,fig|6666666.104566.peg.1137	fig|6666666.104573.peg.207,fig|6666666.104573.peg.760	fig|6666666.104574.peg.1813		fig|6666666.104655.peg.24,fig|6666666.104655.peg.1487	fig|6666666.104664.peg.4512	fig|6666666.104681.peg.439,fig|6666666.104681.peg.2028	fig|6666666.104683.peg.722,fig|6666666.104683.peg.4456	fig|6666666.104692.peg.1638,fig|6666666.104692.peg.4486	fig|6666666.104740.peg.2018	
Dihydroxyacetone kinase family protein								fig|6666666.104683.peg.4413	fig|6666666.104692.peg.4443	fig|6666666.104740.peg.1980	
Dihydroxyacetone kinase, ATP-dependent (EC 2.7.1.29)			fig|6666666.104574.peg.909	fig|6666666.104604.peg.717	fig|6666666.104655.peg.184	fig|6666666.104664.peg.1130		fig|6666666.104683.peg.1946,fig|6666666.104683.peg.2546	fig|6666666.104692.peg.785,fig|6666666.104692.peg.3845		
Dimethylallyltransferase (EC 2.5.1.1)	fig|6666666.104566.peg.1532	fig|6666666.104573.peg.905	fig|6666666.104574.peg.258	fig|6666666.104604.peg.1224	fig|6666666.104655.peg.797	fig|6666666.104664.peg.1649,fig|6666666.104664.peg.3776	fig|6666666.104681.peg.291,fig|6666666.104681.peg.292,fig|6666666.104681.peg.1002,fig|6666666.104681.peg.3564	fig|6666666.104683.peg.875,fig|6666666.104683.peg.4271	fig|6666666.104692.peg.2305,fig|6666666.104692.peg.2531	fig|6666666.104740.peg.5872,fig|6666666.104740.peg.6077,fig|6666666.104740.peg.6463	
DinG family ATP-dependent helicase YoaA	fig|6666666.104566.peg.904	fig|6666666.104573.peg.1076	fig|6666666.104574.peg.206	fig|6666666.104604.peg.1657	fig|6666666.104655.peg.1654		fig|6666666.104681.peg.1090	fig|6666666.104683.peg.4525	fig|6666666.104692.peg.4555	fig|6666666.104740.peg.6990	
Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2)	fig|6666666.104566.peg.305	fig|6666666.104573.peg.1303		fig|6666666.104604.peg.10		fig|6666666.104664.peg.1684	fig|6666666.104681.peg.1353	fig|6666666.104683.peg.912,fig|6666666.104683.peg.2073	fig|6666666.104692.peg.1430,fig|6666666.104692.peg.2266	fig|6666666.104740.peg.3698,fig|6666666.104740.peg.3783	
Dipeptide transport system permease protein DppB (TC 3.A.1.5.2)	fig|6666666.104566.peg.820	fig|6666666.104573.peg.998				fig|6666666.104664.peg.2940,fig|6666666.104664.peg.3542	fig|6666666.104681.peg.59,fig|6666666.104681.peg.109,fig|6666666.104681.peg.1351,fig|6666666.104681.peg.1586,fig|6666666.104681.peg.2474,fig|6666666.104681.peg.3504,fig|6666666.104681.peg.5364,fig|6666666.104681.peg.5367	fig|6666666.104683.peg.265,fig|6666666.104683.peg.2804	fig|6666666.104692.peg.231,fig|6666666.104692.peg.3204	fig|6666666.104740.peg.884,fig|6666666.104740.peg.3788,fig|6666666.104740.peg.5928	
Dipeptide transport system permease protein DppC (TC 3.A.1.5.2)	fig|6666666.104566.peg.819	fig|6666666.104573.peg.997			fig|6666666.104655.peg.1730	fig|6666666.104664.peg.671,fig|6666666.104664.peg.1471,fig|6666666.104664.peg.3541,fig|6666666.104664.peg.4205	fig|6666666.104681.peg.1942,fig|6666666.104681.peg.2475,fig|6666666.104681.peg.3503,fig|6666666.104681.peg.5766,fig|6666666.104681.peg.5904	fig|6666666.104683.peg.2448,fig|6666666.104683.peg.2644,fig|6666666.104683.peg.2803,fig|6666666.104683.peg.4770	fig|6666666.104692.peg.525,fig|6666666.104692.peg.706,fig|6666666.104692.peg.3205,fig|6666666.104692.peg.4803	fig|6666666.104740.peg.921,fig|6666666.104740.peg.3697,fig|6666666.104740.peg.3787,fig|6666666.104740.peg.5927	
Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)	fig|6666666.104566.peg.821	fig|6666666.104573.peg.999				fig|6666666.104664.peg.1904,fig|6666666.104664.peg.3543	fig|6666666.104681.peg.5683,fig|6666666.104681.peg.5764	fig|6666666.104683.peg.2805,fig|6666666.104683.peg.3414	fig|6666666.104692.peg.3203,fig|6666666.104692.peg.4205	fig|6666666.104740.peg.883,fig|6666666.104740.peg.5925,fig|6666666.104740.peg.6826	
Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)	fig|6666666.104566.peg.459	fig|6666666.104573.peg.1688		fig|6666666.104604.peg.229							
Dipeptidyl peptidase IV in 4-hydroxyproline catabolic gene cluster							fig|6666666.104681.peg.1636				
Diphosphomevalonate decarboxylase (EC 4.1.1.33)	fig|6666666.104566.peg.744	fig|6666666.104573.peg.928		fig|6666666.104604.peg.1076	fig|6666666.104655.peg.1447						
Division initiation protein							fig|6666666.104681.peg.4359				
Dolichol-phosphate mannosyltransferase (EC 2.4.1.83) in lipid-linked oligosaccharide synthesis cluster	fig|6666666.104566.peg.542	fig|6666666.104573.peg.1425	fig|6666666.104574.peg.1703	fig|6666666.104604.peg.169,fig|6666666.104604.peg.291	fig|6666666.104655.peg.65	fig|6666666.104664.peg.2627	fig|6666666.104681.peg.4816,fig|6666666.104681.peg.6136	fig|6666666.104683.peg.3581	fig|6666666.104692.peg.2038	fig|6666666.104740.peg.757,fig|6666666.104740.peg.3431,fig|6666666.104740.peg.6481	
Duplicated ATPase component CbrU of energizing module of predicted cobalamin ECF transporter										fig|6666666.104740.peg.1153	
Ectoine hydroxylase (EC 1.17.-.-)						fig|6666666.104664.peg.2855	fig|6666666.104681.peg.6292	fig|6666666.104683.peg.5009	fig|6666666.104692.peg.5041	fig|6666666.104740.peg.497,fig|6666666.104740.peg.2445	
ElaA protein						fig|6666666.104664.peg.3212	fig|6666666.104681.peg.5724	fig|6666666.104683.peg.3287	fig|6666666.104692.peg.4077	fig|6666666.104740.peg.2161	
Electron transfer flavoprotein, alpha subunit			fig|6666666.104574.peg.783	fig|6666666.104604.peg.413	fig|6666666.104655.peg.581	fig|6666666.104664.peg.4495	fig|6666666.104681.peg.6494	fig|6666666.104683.peg.4477	fig|6666666.104692.peg.4506	fig|6666666.104740.peg.2052	
Electron transfer flavoprotein, beta subunit			fig|6666666.104574.peg.827	fig|6666666.104604.peg.412		fig|6666666.104664.peg.4496	fig|6666666.104681.peg.6492	fig|6666666.104683.peg.4478	fig|6666666.104692.peg.4507	fig|6666666.104740.peg.2053	
Electron transfer flavoprotein-ubiquinone oxidoreductase (EC 1.5.5.1)			fig|6666666.104574.peg.256			fig|6666666.104664.peg.3759	fig|6666666.104681.peg.3549	fig|6666666.104683.peg.4286	fig|6666666.104692.peg.2546	fig|6666666.104740.peg.6478	
Encapsulating protein for a DyP-type peroxidase or ferritin-like protein oligomers							fig|6666666.104681.peg.2090				
Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8)			fig|6666666.104574.peg.904,fig|6666666.104574.peg.1499			fig|6666666.104664.peg.7,fig|6666666.104664.peg.599,fig|6666666.104664.peg.2419,fig|6666666.104664.peg.3135,fig|6666666.104664.peg.3401		fig|6666666.104683.peg.228,fig|6666666.104683.peg.1259,fig|6666666.104683.peg.2410,fig|6666666.104683.peg.2934,fig|6666666.104683.peg.3208	fig|6666666.104692.peg.331,fig|6666666.104692.peg.993,fig|6666666.104692.peg.2916,fig|6666666.104692.peg.3073,fig|6666666.104692.peg.3995		
Endoglucanase (EC 3.2.1.4)						fig|6666666.104664.peg.3668		fig|6666666.104683.peg.3716	fig|6666666.104692.peg.2645	fig|6666666.104740.peg.3730	
Endonuclease III (EC 4.2.99.18)			fig|6666666.104574.peg.522			fig|6666666.104664.peg.3573	fig|6666666.104681.peg.562	fig|6666666.104683.peg.2759	fig|6666666.104692.peg.3249	fig|6666666.104740.peg.3905	
Endonuclease IV (EC 3.1.21.2)						fig|6666666.104664.peg.1280	fig|6666666.104681.peg.1228,fig|6666666.104681.peg.4863	fig|6666666.104683.peg.3057	fig|6666666.104692.peg.1523	fig|6666666.104740.peg.4316	
Endonuclease V (EC 3.1.21.7)						fig|6666666.104664.peg.3427	fig|6666666.104681.peg.6395	fig|6666666.104683.peg.2907	fig|6666666.104692.peg.3101		
Endoribonuclease L-PSP										fig|6666666.104740.peg.92	
Enolase (EC 4.2.1.11)	fig|6666666.104566.peg.344	fig|6666666.104573.peg.1338	fig|6666666.104574.peg.33	fig|6666666.104604.peg.539	fig|6666666.104655.peg.1399	fig|6666666.104664.peg.4212	fig|6666666.104681.peg.5252	fig|6666666.104683.peg.4777	fig|6666666.104692.peg.4810	fig|6666666.104740.peg.3250	
Enoyl-CoA hydratase (EC 4.2.1.17)						fig|6666666.104664.peg.429,fig|6666666.104664.peg.554,fig|6666666.104664.peg.4305,fig|6666666.104664.peg.4487,fig|6666666.104664.peg.4632	fig|6666666.104681.peg.981,fig|6666666.104681.peg.1807,fig|6666666.104681.peg.2188,fig|6666666.104681.peg.2805,fig|6666666.104681.peg.5739,fig|6666666.104681.peg.6483	fig|6666666.104683.peg.281,fig|6666666.104683.peg.461,fig|6666666.104683.peg.1857,fig|6666666.104683.peg.2139,fig|6666666.104683.peg.4486,fig|6666666.104683.peg.4664	fig|6666666.104692.peg.284,fig|6666666.104692.peg.863,fig|6666666.104692.peg.3547,fig|6666666.104692.peg.3765,fig|6666666.104692.peg.4515,fig|6666666.104692.peg.4697	fig|6666666.104740.peg.2125,fig|6666666.104740.peg.3273,fig|6666666.104740.peg.3616,fig|6666666.104740.peg.4040,fig|6666666.104740.peg.4685,fig|6666666.104740.peg.5763,fig|6666666.104740.peg.5967,fig|6666666.104740.peg.6458	
Enoyl-CoA hydratase [isoleucine degradation] (EC 4.2.1.17)										fig|6666666.104740.peg.2958	
Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9)						fig|6666666.104664.peg.2462	fig|6666666.104681.peg.1065,fig|6666666.104681.peg.5834	fig|6666666.104683.peg.1219	fig|6666666.104692.peg.2875	fig|6666666.104740.peg.3133	
Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9), inferred for PFA pathway						fig|6666666.104664.peg.2194,fig|6666666.104664.peg.2276		fig|6666666.104683.peg.2567,fig|6666666.104683.peg.3176	fig|6666666.104692.peg.805,fig|6666666.104692.peg.3964	fig|6666666.104740.peg.7288	
Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)							fig|6666666.104681.peg.5386,fig|6666666.104681.peg.5623	fig|6666666.104683.peg.1021	fig|6666666.104692.peg.2158	fig|6666666.104740.peg.3536	
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)						fig|6666666.104664.peg.490,fig|6666666.104664.peg.4753	fig|6666666.104681.peg.2693,fig|6666666.104681.peg.3152,fig|6666666.104681.peg.5980	fig|6666666.104683.peg.1722,fig|6666666.104683.peg.2207	fig|6666666.104692.peg.1748,fig|6666666.104692.peg.3476,fig|6666666.104692.peg.3631	fig|6666666.104740.peg.1570	
Epi-inositol hydrolase (EC 3.7.1.-)							fig|6666666.104681.peg.5717				
Epoxide hydrolase (EC 3.3.2.9)		fig|6666666.104573.peg.361				fig|6666666.104664.peg.3130,fig|6666666.104664.peg.3569	fig|6666666.104681.peg.85,fig|6666666.104681.peg.1785	fig|6666666.104683.peg.1461,fig|6666666.104683.peg.2755,fig|6666666.104683.peg.3213	fig|6666666.104692.peg.1857,fig|6666666.104692.peg.3253,fig|6666666.104692.peg.4000	fig|6666666.104740.peg.1174,fig|6666666.104740.peg.3901	
Error-prone repair protein UmuD					fig|6666666.104655.peg.1605						
Error-prone, lesion bypass DNA polymerase V (UmuC)					fig|6666666.104655.peg.1604						
Ethylmalonyl-CoA epimerase						fig|6666666.104664.peg.2405	fig|6666666.104681.peg.6422	fig|6666666.104683.peg.1275	fig|6666666.104692.peg.2932	fig|6666666.104740.peg.2983	
Ethylmalonyl-CoA mutase, methylsuccinyl-CoA-forming										fig|6666666.104740.peg.5755	
Excinuclease ABC subunit A	fig|6666666.104566.peg.485	fig|6666666.104573.peg.1715	fig|6666666.104574.peg.1660	fig|6666666.104604.peg.128	fig|6666666.104655.peg.995	fig|6666666.104664.peg.625	fig|6666666.104681.peg.2846	fig|6666666.104683.peg.1990,fig|6666666.104683.peg.2504	fig|6666666.104692.peg.473,fig|6666666.104692.peg.3892	fig|6666666.104740.peg.6562	
Excinuclease ABC subunit A paralog of unknown function						fig|6666666.104664.peg.1741,fig|6666666.104664.peg.1742,fig|6666666.104664.peg.2907	fig|6666666.104681.peg.2087,fig|6666666.104681.peg.4305	fig|6666666.104683.peg.199,fig|6666666.104683.peg.1014	fig|6666666.104692.peg.356,fig|6666666.104692.peg.2165,fig|6666666.104692.peg.2166	fig|6666666.104740.peg.961,fig|6666666.104740.peg.2912,fig|6666666.104740.peg.6568	
Excinuclease ABC subunit B	fig|6666666.104566.peg.482	fig|6666666.104573.peg.1712	fig|6666666.104574.peg.1663	fig|6666666.104604.peg.125	fig|6666666.104655.peg.987	fig|6666666.104664.peg.2039	fig|6666666.104681.peg.2862	fig|6666666.104683.peg.630	fig|6666666.104692.peg.1119	fig|6666666.104740.peg.3624	
Excinuclease ABC subunit C	fig|6666666.104566.peg.486	fig|6666666.104573.peg.1716	fig|6666666.104574.peg.1699	fig|6666666.104604.peg.129	fig|6666666.104655.peg.996	fig|6666666.104664.peg.1841	fig|6666666.104681.peg.2844	fig|6666666.104683.peg.3482	fig|6666666.104692.peg.4268	fig|6666666.104740.peg.6188	
Exodeoxyribonuclease III (EC 3.1.11.2)	fig|6666666.104566.peg.72,fig|6666666.104566.peg.115	fig|6666666.104573.peg.375,fig|6666666.104573.peg.1620	fig|6666666.104574.peg.544,fig|6666666.104574.peg.1600	fig|6666666.104604.peg.460,fig|6666666.104604.peg.767	fig|6666666.104655.peg.536,fig|6666666.104655.peg.847	fig|6666666.104664.peg.1016,fig|6666666.104664.peg.3958		fig|6666666.104683.peg.1397,fig|6666666.104683.peg.4086	fig|6666666.104692.peg.1926,fig|6666666.104692.peg.2346	fig|6666666.104740.peg.400,fig|6666666.104740.peg.2647,fig|6666666.104740.peg.6690	
Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	fig|6666666.104566.peg.328	fig|6666666.104573.peg.1322	fig|6666666.104574.peg.1481	fig|6666666.104604.peg.556	fig|6666666.104655.peg.1418	fig|6666666.104664.peg.4267	fig|6666666.104681.peg.5316	fig|6666666.104683.peg.4713	fig|6666666.104692.peg.4744	fig|6666666.104740.peg.3959	
Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)	fig|6666666.104566.peg.329	fig|6666666.104573.peg.1323	fig|6666666.104574.peg.1480	fig|6666666.104604.peg.555	fig|6666666.104655.peg.1417	fig|6666666.104664.peg.4269	fig|6666666.104681.peg.5315	fig|6666666.104683.peg.4715	fig|6666666.104692.peg.4746	fig|6666666.104740.peg.3961	
Exoenzymes regulatory protein AepA in lipid-linked oligosaccharide synthesis cluster						fig|6666666.104664.peg.2624	fig|6666666.104681.peg.4268	fig|6666666.104683.peg.3584	fig|6666666.104692.peg.2041	fig|6666666.104740.peg.749,fig|6666666.104740.peg.2860,fig|6666666.104740.peg.5583	
Exonuclease SbcC	fig|6666666.104566.peg.1176,fig|6666666.104566.peg.1523	fig|6666666.104573.peg.221	fig|6666666.104574.peg.1028	fig|6666666.104604.peg.1214	fig|6666666.104655.peg.14,fig|6666666.104655.peg.789	fig|6666666.104664.peg.4270	fig|6666666.104681.peg.2777	fig|6666666.104683.peg.4707	fig|6666666.104692.peg.4738	fig|6666666.104740.peg.3965	
Exonuclease SbcD	fig|6666666.104566.peg.1522	fig|6666666.104573.peg.222	fig|6666666.104574.peg.1027	fig|6666666.104604.peg.1213	fig|6666666.104655.peg.788	fig|6666666.104664.peg.4271	fig|6666666.104681.peg.2776	fig|6666666.104683.peg.4708	fig|6666666.104692.peg.4739	fig|6666666.104740.peg.3964	
